latitude,longitude,country_code,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
-30.447951,-58.742146,ARG,,,,,,15.3,6.4,39.0,58.0,3.0,
-30.447951,-58.742146,ARG,,,,,,8.5,6.9,44.0,54.0,2.0,
-30.447951,-58.742146,ARG,,,,,,3.4,7.9,49.0,50.0,1.0,
-30.447951,-58.742146,ARG,,,,,,,8.0,47.0,51.0,1.0,
-30.345213,-58.256461,ARG,,,,,,29.8,5.8,25.0,58.0,17.0,
-30.345213,-58.256461,ARG,,,,,,20.9,5.7,21.0,60.0,19.0,
-30.345213,-58.256461,ARG,,,,,,14.9,5.9,24.0,58.0,18.0,
-30.345213,-58.256461,ARG,,,,,,10.7,6.3,35.0,51.0,14.0,
-30.345213,-58.256461,ARG,,,,,,8.5,6.3,39.0,47.0,15.0,
-30.345213,-58.256461,ARG,,,,,,4.7,7.3,29.0,58.0,13.0,
-30.345213,-58.256461,ARG,,,,,,2.1,7.3,36.0,55.0,9.0,
-30.356134,-58.238103,ARG,,,,,,29.0,5.6,25.0,58.0,17.0,
-30.356134,-58.238103,ARG,,,,,,19.0,5.3,28.0,49.0,23.0,
-30.356134,-58.238103,ARG,,,,,,11.3,5.8,32.0,47.0,21.0,
-30.356134,-58.238103,ARG,,,,,,8.7,6.4,38.0,44.0,18.0,
-30.356134,-58.238103,ARG,,,,,,6.2,7.1,,,,
-30.356134,-58.238103,ARG,,,,,,2.8,7.2,28.0,57.0,15.0,
-30.356134,-58.238103,ARG,,,,,,1.9,7.3,33.0,55.0,12.0,
-32.160907,-60.49749,ARG,,,,,,16.1,6.5,21.0,70.0,9.0,
-32.160907,-60.49749,ARG,,,,,,9.4,6.6,23.0,76.0,2.0,
-32.160907,-60.49749,ARG,,,,,,1.3,6.6,27.0,71.0,2.0,
-32.160907,-60.49749,ARG,,,,,,1.3,6.7,27.0,70.0,3.0,
-32.160907,-60.49749,ARG,,,,,,7.0,6.7,21.0,75.0,4.0,
-32.160907,-60.49749,ARG,,,,,,0.4,8.2,19.0,76.0,4.0,
-32.296948,-59.986937,ARG,,,,,,29.7,6.6,30.0,68.0,2.0,
-32.296948,-59.986937,ARG,,,,,,17.6,6.5,41.0,58.0,2.0,
-32.296948,-59.986937,ARG,,,,,,6.5,7.0,44.0,54.0,2.0,
-32.296948,-59.986937,ARG,,,,,,6.0,7.9,44.0,55.0,1.0,
-32.296948,-59.986937,ARG,,,,,,1.8,7.8,43.0,56.0,1.0,
-32.304814,-60.022904,ARG,,,,,,33.7,7.1,31.0,67.0,2.0,
-32.304814,-60.022904,ARG,,,,,,26.5,6.9,37.0,60.0,3.0,
-32.304814,-60.022904,ARG,,,,,,18.3,7.0,43.0,54.0,3.0,
-32.304814,-60.022904,ARG,,,,,,11.5,7.3,48.0,50.0,2.0,
-32.304814,-60.022904,ARG,,,,,,4.6,8.0,43.0,56.0,1.0,
-32.114259,-59.948353,ARG,,,,,,25.8,6.0,40.0,58.0,2.0,
-32.114259,-59.948353,ARG,,,,,,12.7,7.4,55.0,44.0,1.0,
-32.114259,-59.948353,ARG,,,,,,6.1,8.3,59.0,39.0,1.0,
-32.114259,-59.948353,ARG,,,,,,4.2,8.4,59.0,39.0,2.0,
-32.114259,-59.948353,ARG,,,,,,1.8,8.4,59.0,39.0,2.0,
-32.114259,-59.948353,ARG,,,,,,1.4,8.3,57.0,41.0,2.0,
-32.151876,-59.993737,ARG,,,,,,49.8,6.5,38.0,58.0,4.0,
-32.151876,-59.993737,ARG,,,,,,18.8,6.7,51.0,47.0,3.0,
-32.151876,-59.993737,ARG,,,,,,6.6,6.8,51.0,46.0,3.0,
-32.151876,-59.993737,ARG,,,,,,6.1,7.1,48.0,49.0,3.0,
-32.151876,-59.993737,ARG,,,,,,4.2,8.0,40.0,56.0,4.0,
-32.151876,-59.993737,ARG,,,,,,2.8,8.1,40.0,58.0,3.0,
-30.71521,-58.562978,ARG,,,,,,35.4,5.5,22.0,76.0,1.0,
-30.71521,-58.562978,ARG,,,,,,25.7,5.7,26.0,72.0,1.0,
-30.71521,-58.562978,ARG,,,,,,16.3,6.1,40.0,59.0,1.0,
-30.71521,-58.562978,ARG,,,,,,12.8,7.1,46.0,54.0,1.0,
-30.71521,-58.562978,ARG,,,,,,4.7,8.0,40.0,60.0,1.0,
-30.71521,-58.562978,ARG,,,,,,2.0,8.1,38.0,61.0,0.0,
-30.71521,-58.562978,ARG,,,,,,2.5,8.1,37.0,63.0,0.0,
-30.71521,-58.562978,ARG,,,,,,1.5,8.1,41.0,59.0,0.0,
-30.974719,-58.61659,ARG,,,,,,40.7,5.5,34.0,64.0,1.0,
-30.974719,-58.61659,ARG,,,,,,18.9,5.8,46.0,53.0,1.0,
-30.974719,-58.61659,ARG,,,,,,12.3,7.5,51.0,48.0,0.0,
-30.974719,-58.61659,ARG,,,,,,7.9,8.3,47.0,52.0,0.0,
-30.974719,-58.61659,ARG,,,,,,3.9,8.4,44.0,56.0,0.0,
-30.876296,-58.71076,ARG,,,,,,29.8,5.9,32.0,67.0,1.0,
-30.876296,-58.71076,ARG,,,,,,17.0,6.6,38.0,61.0,1.0,
-30.876296,-58.71076,ARG,,,,,,13.9,7.1,44.0,56.0,0.0,
-30.876296,-58.71076,ARG,,,,,,16.0,7.3,54.0,46.0,0.0,
-30.876296,-58.71076,ARG,,,,,,8.5,8.3,43.0,57.0,0.0,
-30.876296,-58.71076,ARG,,,,,,5.3,8.4,48.0,51.0,0.0,
-30.876296,-58.71076,ARG,,,,,,2.1,8.4,50.0,50.0,1.0,
-30.724549,-58.594024,ARG,,,,,,24.1,4.9,32.0,67.0,1.0,
-30.724549,-58.594024,ARG,,,,,,11.0,6.1,46.0,53.0,1.0,
-30.724549,-58.594024,ARG,,,,,,9.5,7.1,48.0,51.0,1.0,
-30.724549,-58.594024,ARG,,,,,,6.5,7.6,53.0,47.0,0.0,
-30.724549,-58.594024,ARG,,,,,,3.0,7.3,46.0,54.0,0.0,
-30.762208,-58.773485,ARG,,,,,,26.1,6.3,33.0,66.0,1.0,
-30.762208,-58.773485,ARG,,,,,,13.9,7.2,46.0,53.0,1.0,
-30.762208,-58.773485,ARG,,,,,,12.9,7.8,57.0,43.0,0.0,
-30.762208,-58.773485,ARG,,,,,,11.9,8.0,49.0,50.0,0.0,
-30.762208,-58.773485,ARG,,,,,,5.1,8.0,43.0,56.0,1.0,
-30.762208,-58.773485,ARG,,,,,,1.5,7.9,39.0,56.0,4.0,
-30.676915,-58.934499,ARG,,,,,,24.2,6.3,25.0,75.0,0.0,
-30.676915,-58.934499,ARG,,,,,,19.1,6.6,30.0,70.0,0.0,
-30.676915,-58.934499,ARG,,,,,,14.5,6.8,37.0,63.0,0.0,
-30.676915,-58.934499,ARG,,,,,,9.2,7.5,53.0,47.0,0.0,
-30.676915,-58.934499,ARG,,,,,,6.8,7.4,48.0,52.0,0.0,
-30.676915,-58.934499,ARG,,,,,,6.1,7.4,50.0,50.0,0.0,
-30.676915,-58.934499,ARG,,,,,,3.0,7.7,44.0,56.0,0.0,
-30.676915,-58.934499,ARG,,,,,,2.1,7.8,42.0,58.0,0.0,
-30.833333,-58.876306,ARG,,,,,,41.9,5.9,27.0,73.0,1.0,
-30.833333,-58.876306,ARG,,,,,,24.5,5.6,34.0,66.0,0.0,
-30.833333,-58.876306,ARG,,,,,,12.7,6.4,49.0,51.0,0.0,
-30.833333,-58.876306,ARG,,,,,,9.8,7.2,53.0,47.0,0.0,
-30.833333,-58.876306,ARG,,,,,,5.5,7.8,43.0,53.0,4.0,
-30.833333,-58.876306,ARG,,,,,,3.8,8.1,38.0,62.0,0.0,
-30.833333,-58.876306,ARG,,,,,,3.4,8.1,39.0,61.0,0.0,
-31.035455,-58.862008,ARG,,,,,,20.4,5.4,29.0,71.0,1.0,
-31.035455,-58.862008,ARG,,,,,,9.4,5.5,34.0,66.0,1.0,
-31.035455,-58.862008,ARG,,,,,,9.0,6.2,44.0,56.0,0.0,
-31.035455,-58.862008,ARG,,,,,,8.3,6.3,47.0,53.0,0.0,
-31.035455,-58.862008,ARG,,,,,,3.2,7.5,44.0,56.0,0.0,
-31.035455,-58.862008,ARG,,,,,,1.9,7.6,50.0,50.0,0.0,
-31.199039,-58.946692,ARG,,,,,,46.8,5.1,29.0,70.0,1.0,
-31.199039,-58.946692,ARG,,,,,,24.5,5.2,25.0,63.0,12.0,
-31.199039,-58.946692,ARG,,,,,,16.0,6.2,42.0,57.0,1.0,
-31.199039,-58.946692,ARG,,,,,,6.4,7.2,46.0,52.0,2.0,
-31.199039,-58.946692,ARG,,,,,,4.3,7.4,50.0,49.0,1.0,
-31.199039,-58.946692,ARG,,,,,,3.2,7.6,52.0,47.0,1.0,
-31.199039,-58.946692,ARG,,,,,,,7.7,43.0,56.0,1.0,
-31.071123,-58.907178,ARG,,,,,,42.9,5.1,28.0,72.0,1.0,
-31.071123,-58.907178,ARG,,,,,,30.8,5.2,31.0,68.0,1.0,
-31.071123,-58.907178,ARG,,,,,,17.2,6.0,34.0,63.0,3.0,
-31.071123,-58.907178,ARG,,,,,,13.4,6.8,40.0,57.0,3.0,
-31.071123,-58.907178,ARG,,,,,,3.4,7.8,45.0,54.0,1.0,
-31.071123,-58.907178,ARG,,,,,,1.3,8.0,45.0,55.0,1.0,
-31.078432,-59.14287,ARG,,,,,,28.0,5.9,30.0,70.0,0.0,
-31.078432,-59.14287,ARG,,,,,,9.8,6.1,42.0,57.0,0.0,
-31.078432,-59.14287,ARG,,,,,,11.0,6.8,45.0,55.0,0.0,
-31.078432,-59.14287,ARG,,,,,,3.8,6.9,50.0,50.0,0.0,
-31.078432,-59.14287,ARG,,,,,,,7.1,48.0,52.0,0.0,
-31.078432,-59.14287,ARG,,,,,,,7.0,44.0,56.0,0.0,
-31.20145,-58.514641,ARG,,,,,,40.4,5.6,23.0,75.0,3.0,
-31.20145,-58.514641,ARG,,,,,,27.6,5.7,26.0,72.0,3.0,
-31.20145,-58.514641,ARG,,,,,,12.3,6.8,49.0,49.0,2.0,
-31.20145,-58.514641,ARG,,,,,,6.8,8.0,50.0,48.0,2.0,
-31.20145,-58.514641,ARG,,,,,,2.6,8.1,43.0,56.0,1.0,
-31.20145,-58.514641,ARG,,,,,,0.4,8.0,36.0,64.0,1.0,
-31.216612,-58.408231,ARG,,,,,,32.2,5.8,26.0,71.0,3.0,
-31.216612,-58.408231,ARG,,,,,,24.6,5.8,25.0,72.0,3.0,
-31.216612,-58.408231,ARG,,,,,,15.1,6.4,37.0,61.0,2.0,
-31.216612,-58.408231,ARG,,,,,,9.5,6.8,39.0,59.0,2.0,
-31.216612,-58.408231,ARG,,,,,,4.7,7.8,38.0,60.0,2.0,
-31.216612,-58.408231,ARG,,,,,,2.2,7.9,35.0,63.0,2.0,
-31.216612,-58.408231,ARG,,,,,,0.5,7.9,34.0,64.0,2.0,
-35.016667,-58.7,ARG,,,,,,20.6,8.5,22.0,57.0,21.0,
-35.016667,-58.7,ARG,,,,,,2.9,9.4,45.0,38.0,18.0,
-35.016667,-58.7,ARG,,,,,,1.6,9.4,30.0,52.0,18.0,
-35.016667,-58.7,ARG,,,,,,1.4,9.0,26.0,54.0,20.0,
-30.842555,-59.078246,ARG,,,,,,24.8,6.4,29.0,70.0,1.0,
-30.842555,-59.078246,ARG,,,,,,17.5,7.9,39.0,59.0,1.0,
-30.842555,-59.078246,ARG,,,,,,10.3,8.1,42.0,57.0,1.0,
-30.842555,-59.078246,ARG,,,,,,7.2,8.2,46.0,53.0,1.0,
-30.842555,-59.078246,ARG,,,,,,3.8,7.6,41.0,58.0,1.0,
-30.842555,-59.078246,ARG,,,,,,3.9,8.3,38.0,58.0,4.0,
-32.33738,-60.462927,ARG,,,,,,18.0,6.4,23.0,67.0,10.0,
-32.33738,-60.462927,ARG,,,,,,13.1,6.5,35.0,57.0,9.0,
-32.33738,-60.462927,ARG,,,,,,7.9,6.5,37.0,56.0,7.0,
-32.33738,-60.462927,ARG,,,,,,6.0,6.9,30.0,60.0,10.0,
-32.33738,-60.462927,ARG,,,,,,4.2,6.9,,,,
-32.33738,-60.462927,ARG,,,,,,3.2,6.8,,,,
-32.33738,-60.462927,ARG,,,,,,1.4,6.8,19.0,78.0,3.0,
-32.419653,-60.411978,ARG,,,,,,17.5,6.5,28.0,65.0,7.0,
-32.419653,-60.411978,ARG,,,,,,7.7,6.8,15.0,77.0,9.0,
-32.419653,-60.411978,ARG,,,,,,5.5,7.1,20.0,70.0,10.0,
-32.419653,-60.411978,ARG,,,,,,3.8,7.5,30.0,61.0,9.0,
-32.419653,-60.411978,ARG,,,,,,3.4,7.8,33.0,58.0,9.0,
-32.419653,-60.411978,ARG,,,,,,1.3,7.8,27.0,61.0,12.0,
-32.419653,-60.411978,ARG,,,,,,0.9,7.9,26.0,65.0,9.0,
-32.364363,-60.469509,ARG,,,,,,0.4,6.4,3.0,11.0,87.0,
-32.364363,-60.469509,ARG,,,,,,2.6,6.7,4.0,13.0,84.0,
-32.364363,-60.469509,ARG,,,,,,2.1,6.5,5.0,12.0,84.0,
-32.364363,-60.469509,ARG,,,,,,1.7,6.4,6.0,11.0,83.0,
-32.394356,-60.416419,ARG,,,,,,3.8,10.2,15.0,45.0,41.0,
-32.394356,-60.416419,ARG,,,,,,2.6,10.3,31.0,45.0,24.0,
-32.394356,-60.416419,ARG,,,,,,2.1,10.2,23.0,51.0,25.0,
-32.394356,-60.416419,ARG,,,,,,1.7,10.0,16.0,58.0,26.0,
-32.394356,-60.416419,ARG,,,,,,0.9,9.7,14.0,51.0,35.0,
-32.26943,-60.465376,ARG,,,,,,17.9,6.1,23.0,71.0,7.0,
-32.26943,-60.465376,ARG,,,,,,16.6,6.0,26.0,63.0,11.0,
-32.26943,-60.465376,ARG,,,,,,14.7,6.1,27.0,62.0,11.0,
-32.26943,-60.465376,ARG,,,,,,8.6,6.5,33.0,55.0,11.0,
-32.26943,-60.465376,ARG,,,,,,5.9,6.9,34.0,56.0,10.0,
-32.26943,-60.465376,ARG,,,,,,3.6,6.8,31.0,56.0,13.0,
-32.267644,-60.387732,ARG,,,,,,31.9,6.2,27.0,68.0,5.0,
-32.267644,-60.387732,ARG,,,,,,10.2,6.7,47.0,48.0,4.0,
-32.267644,-60.387732,ARG,,,,,,7.1,7.0,43.0,53.0,4.0,
-32.267644,-60.387732,ARG,,,,,,4.7,8.1,42.0,54.0,5.0,
-32.267644,-60.387732,ARG,,,,,,3.2,8.4,34.0,60.0,6.0,
-32.267644,-60.387732,ARG,,,,,,2.8,8.3,31.0,63.0,6.0,
-32.267644,-60.387732,ARG,,,,,,1.0,8.4,29.0,66.0,5.0,
-32.21686,-60.541389,ARG,,,,,,30.6,6.8,42.0,53.0,5.0,
-32.21686,-60.541389,ARG,,,,,,19.9,6.7,49.0,46.0,5.0,
-32.21686,-60.541389,ARG,,,,,,16.1,7.1,48.0,46.0,7.0,
-32.21686,-60.541389,ARG,,,,,,5.6,8.3,44.0,54.0,3.0,
-32.21686,-60.541389,ARG,,,,,,1.4,8.3,12.0,,,
-32.23039,-60.518911,ARG,,,,,,25.3,5.5,24.0,71.0,5.0,
-32.23039,-60.518911,ARG,,,,,,13.9,6.9,47.0,50.0,3.0,
-32.23039,-60.518911,ARG,,,,,,7.1,7.3,44.0,53.0,4.0,
-32.23039,-60.518911,ARG,,,,,,3.7,7.7,44.0,53.0,3.0,
-32.23039,-60.518911,ARG,,,,,,2.3,7.9,42.0,54.0,5.0,
-32.23039,-60.518911,ARG,,,,,,1.0,8.2,29.0,65.0,7.0,
-32.125905,-60.417303,ARG,,,,,,16.8,6.9,35.0,59.0,6.0,
-32.125905,-60.417303,ARG,,,,,,11.7,7.1,48.0,49.0,3.0,
-32.125905,-60.417303,ARG,,,,,,9.4,7.4,46.0,50.0,4.0,
-32.125905,-60.417303,ARG,,,,,,3.2,8.1,44.0,52.0,4.0,
-32.125905,-60.417303,ARG,,,,,,1.0,8.5,31.0,65.0,5.0,
-32.092702,-60.434142,ARG,,,,,,22.8,6.3,24.0,70.0,6.0,
-32.092702,-60.434142,ARG,,,,,,18.9,6.3,25.0,70.0,5.0,
-32.092702,-60.434142,ARG,,,,,,11.8,6.5,34.0,61.0,5.0,
-32.092702,-60.434142,ARG,,,,,,9.3,6.7,40.0,57.0,4.0,
-32.092702,-60.434142,ARG,,,,,,6.9,7.0,37.0,59.0,4.0,
-32.092702,-60.434142,ARG,,,,,,2.8,8.0,35.0,60.0,5.0,
-32.092702,-60.434142,ARG,,,,,,1.4,8.3,35.0,59.0,6.0,
-32.092397,-60.612022,ARG,,,,,,22.4,6.6,25.0,64.0,11.0,
-32.092397,-60.612022,ARG,,,,,,13.1,6.9,34.0,59.0,7.0,
-32.092397,-60.612022,ARG,,,,,,7.8,7.0,29.0,63.0,8.0,
-32.092397,-60.612022,ARG,,,,,,3.6,7.2,25.0,66.0,9.0,
-32.092397,-60.612022,ARG,,,,,,1.8,8.4,36.0,53.0,12.0,
-32.014044,-60.566274,ARG,,,,,,24.4,6.3,26.0,69.0,5.0,
-32.014044,-60.566274,ARG,,,,,,12.3,6.9,43.0,53.0,4.0,
-32.014044,-60.566274,ARG,,,,,,7.6,7.2,39.0,57.0,4.0,
-32.014044,-60.566274,ARG,,,,,,4.7,7.2,34.0,61.0,5.0,
-32.014044,-60.566274,ARG,,,,,,4.2,8.3,35.0,61.0,4.0,
-28.528411,-58.86425,ARG,,,,,,15.5,5.7,15.0,28.0,57.0,
-28.528411,-58.86425,ARG,,,,,,5.5,6.8,19.0,30.0,51.0,
-28.528411,-58.86425,ARG,,,,,,4.9,8.0,34.0,27.0,39.0,
-28.528411,-58.86425,ARG,,,,,,0.7,7.9,34.0,32.0,34.0,
-28.528411,-58.86425,ARG,,,,,,0.2,7.5,,,,
-32.200859,-60.218533,ARG,,,,,,27.6,6.3,32.0,66.0,3.0,
-32.200859,-60.218533,ARG,,,,,,9.5,7.1,45.0,53.0,3.0,
-32.200859,-60.218533,ARG,,,,,,6.7,8.1,50.0,47.0,3.0,
-32.200859,-60.218533,ARG,,,,,,2.3,8.5,42.0,56.0,3.0,
-32.200859,-60.218533,ARG,,,,,,0.5,8.6,40.0,59.0,1.0,
-32.197935,-60.180632,ARG,,,,,,33.1,7.5,65.0,33.0,2.0,
-32.197935,-60.180632,ARG,,,,,,30.8,7.5,62.0,36.0,2.0,
-32.197935,-60.180632,ARG,,,,,,28.3,7.5,40.0,57.0,2.0,
-32.197935,-60.180632,ARG,,,,,,23.4,7.3,41.0,56.0,3.0,
-32.197935,-60.180632,ARG,,,,,,5.2,8.0,53.0,45.0,2.0,
-32.197935,-60.180632,ARG,,,,,,0.5,7.9,38.0,60.0,1.0,
-32.197935,-60.180632,ARG,,,,,,0.5,7.9,46.0,52.0,1.0,
-28.520176,-58.980923,ARG,,,,,,1.2,5.2,5.0,13.0,82.0,
-28.520176,-58.980923,ARG,,,,,,1.1,5.3,10.0,12.0,78.0,
-28.520176,-58.980923,ARG,,,,,,1.9,5.5,13.0,14.0,73.0,
-28.520176,-58.980923,ARG,,,,,,1.8,5.1,4.0,10.0,87.0,
-28.520176,-58.980923,ARG,,,,,,4.3,4.9,28.0,12.0,59.0,
-28.520176,-58.980923,ARG,,,,,,3.6,4.6,28.0,11.0,61.0,
-32.15513,-60.183547,ARG,,,,,,24.6,7.7,47.0,51.0,2.0,
-32.15513,-60.183547,ARG,,,,,,18.3,7.7,42.0,56.0,2.0,
-32.15513,-60.183547,ARG,,,,,,12.0,7.7,48.0,50.0,2.0,
-32.15513,-60.183547,ARG,,,,,,4.2,8.3,45.0,54.0,1.0,
-32.15513,-60.183547,ARG,,,,,,1.9,8.4,50.0,49.0,1.0,
-32.15513,-60.183547,ARG,,,,,,1.4,8.2,50.0,49.0,1.0,
-31.876456,-60.619872,ARG,,,,,,32.0,7.2,39.0,48.0,13.0,
-31.876456,-60.619872,ARG,,,,,,24.7,7.5,48.0,41.0,10.0,
-31.876456,-60.619872,ARG,,,,,,15.7,8.2,47.0,46.0,7.0,
-31.876456,-60.619872,ARG,,,,,,10.1,8.3,37.0,56.0,7.0,
-31.876456,-60.619872,ARG,,,,,,2.9,8.2,26.0,56.0,18.0,
-32.080723,-60.647746,ARG,,,,,,20.2,6.1,19.0,69.0,12.0,
-32.080723,-60.647746,ARG,,,,,,7.9,7.0,34.0,48.0,8.0,
-32.080723,-60.647746,ARG,,,,,,4.6,7.0,27.0,63.0,10.0,
-32.080723,-60.647746,ARG,,,,,,2.2,7.1,20.0,68.0,12.0,
-32.080723,-60.647746,ARG,,,,,,1.4,8.5,39.0,49.0,12.0,
-31.916024,-60.623361,ARG,,,,,,29.1,6.7,46.0,52.0,2.0,
-31.916024,-60.623361,ARG,,,,,,18.3,7.5,71.0,28.0,1.0,
-31.916024,-60.623361,ARG,,,,,,7.9,7.9,62.0,37.0,1.0,
-31.916024,-60.623361,ARG,,,,,,4.7,7.9,56.0,44.0,1.0,
-31.916024,-60.623361,ARG,,,,,,1.4,7.8,54.0,46.0,1.0,
-31.916024,-60.623361,ARG,,,,,,1.0,7.8,47.0,52.0,0.0,
-32.139413,-60.361324,ARG,,,,,,22.0,5.5,26.0,68.0,5.0,
-32.139413,-60.361324,ARG,,,,,,9.6,6.4,48.0,49.0,4.0,
-32.139413,-60.361324,ARG,,,,,,2.8,6.9,41.0,55.0,4.0,
-32.139413,-60.361324,ARG,,,,,,1.0,7.2,31.0,64.0,5.0,
-32.139413,-60.361324,ARG,,,,,,0.5,7.8,52.0,44.0,4.0,
-32.113253,-60.286831,ARG,,,,,,30.3,6.1,35.0,61.0,3.0,
-32.113253,-60.286831,ARG,,,,,,9.1,6.8,53.0,44.0,3.0,
-32.113253,-60.286831,ARG,,,,,,4.7,7.3,46.0,51.0,3.0,
-32.113253,-60.286831,ARG,,,,,,2.8,7.9,63.0,34.0,3.0,
-32.113253,-60.286831,ARG,,,,,,1.0,8.3,49.0,47.0,5.0,
-32.329598,-60.258389,ARG,,,,,,25.4,5.5,23.0,71.0,6.0,
-32.329598,-60.258389,ARG,,,,,,19.0,5.8,32.0,62.0,6.0,
-32.329598,-60.258389,ARG,,,,,,10.3,5.1,33.0,62.0,5.0,
-32.329598,-60.258389,ARG,,,,,,6.4,7.1,32.0,63.0,5.0,
-32.329598,-60.258389,ARG,,,,,,1.9,7.9,21.0,74.0,5.0,
-32.329598,-60.258389,ARG,,,,,,1.6,8.0,21.0,74.0,5.0,
-28.444455,-58.992525,ARG,,,,,,7.0,5.8,7.0,14.0,79.0,
-28.444455,-58.992525,ARG,,,,,,9.9,5.4,10.0,21.0,69.0,
-28.444455,-58.992525,ARG,,,,,,9.0,4.7,26.0,26.0,48.0,
-28.444455,-58.992525,ARG,,,,,,4.0,5.2,31.0,22.0,47.0,
-28.444455,-58.992525,ARG,,,,,,2.0,6.1,30.0,24.0,46.0,
-28.444455,-58.992525,ARG,,,,,,1.5,6.1,22.0,31.0,47.0,
-28.444455,-58.992525,ARG,,,,,,1.6,6.1,20.0,26.0,54.0,
-28.370351,-58.924617,ARG,,,,,,12.0,4.7,14.0,27.0,59.0,
-28.370351,-58.924617,ARG,,,,,,5.3,4.5,10.0,26.0,64.0,
-28.370351,-58.924617,ARG,,,,,,5.3,5.2,28.0,22.0,50.0,
-28.370351,-58.924617,ARG,,,,,,3.6,6.3,38.0,21.0,41.0,
-28.370351,-58.924617,ARG,,,,,,1.8,7.0,39.0,24.0,37.0,
-28.370351,-58.924617,ARG,,,,,,1.2,6.5,38.0,28.0,34.0,
-28.621066,-58.916282,ARG,,,,,,3.5,5.2,5.0,6.0,89.0,
-28.621066,-58.916282,ARG,,,,,,1.8,5.0,6.0,8.0,86.0,
-28.621066,-58.916282,ARG,,,,,,1.6,4.7,7.0,12.0,81.0,
-28.621066,-58.916282,ARG,,,,,,0.6,4.4,6.0,10.0,85.0,
-28.621066,-58.916282,ARG,,,,,,2.9,4.4,17.0,9.0,74.0,
-28.621066,-58.916282,ARG,,,,,,3.4,4.5,24.0,9.0,67.0,
-29.268935,-58.910837,ARG,,,,,,1.6,7.3,4.0,8.0,89.0,
-29.268935,-58.910837,ARG,,,,,,1.3,9.6,10.0,15.0,75.0,
-29.268935,-58.910837,ARG,,,,,,1.1,9.8,17.0,10.0,73.0,
-29.268935,-58.910837,ARG,,,,,,0.3,10.0,17.0,20.0,63.0,
-29.522624,-59.357582,ARG,,,,,,6.7,6.2,27.0,37.0,36.0,
-29.522624,-59.357582,ARG,,,,,,2.6,7.7,29.0,42.0,30.0,
-29.522624,-59.357582,ARG,,,,,,9.6,5.7,16.0,35.0,49.0,
-29.522624,-59.357582,ARG,,,,,,32.6,5.2,18.0,46.0,37.0,
-29.522624,-59.357582,ARG,,,,,,2.0,7.3,29.0,37.0,35.0,
-29.522624,-59.357582,ARG,,,,,,1.1,6.9,30.0,38.0,33.0,
-29.522624,-59.357582,ARG,,,,,,0.5,6.6,29.0,32.0,39.0,
-29.009052,-58.528068,ARG,,,,,,26.1,6.6,52.0,38.0,10.0,
-29.009052,-58.528068,ARG,,,,,,13.6,6.7,61.0,34.0,6.0,
-29.009052,-58.528068,ARG,,,,,,9.8,7.0,65.0,28.0,7.0,
-29.009052,-58.528068,ARG,,,,,,3.9,7.3,64.0,26.0,10.0,
-29.009052,-58.528068,ARG,,,,,,4.0,7.8,61.0,31.0,8.0,
-29.220501,-59.307464,ARG,,,,,,3.9,4.4,5.0,17.0,79.0,
-29.220501,-59.307464,ARG,,,,,,3.7,4.3,8.0,21.0,72.0,
-29.220501,-59.307464,ARG,,,,,,2.9,4.6,5.0,20.0,75.0,
-29.220501,-59.307464,ARG,,,,,,1.0,4.9,4.0,20.0,77.0,
-29.220501,-59.307464,ARG,,,,,,3.6,5.1,25.0,15.0,59.0,
-29.220501,-59.307464,ARG,,,,,,2.6,5.2,22.0,15.0,63.0,
-29.795168,-59.368536,ARG,,,,,,21.6,5.4,16.0,36.0,48.0,
-29.795168,-59.368536,ARG,,,,,,12.0,5.8,19.0,36.0,45.0,
-29.795168,-59.368536,ARG,,,,,,5.5,6.8,39.0,25.0,36.0,
-29.795168,-59.368536,ARG,,,,,,3.0,7.6,37.0,28.0,35.0,
-29.795168,-59.368536,ARG,,,,,,2.1,8.2,35.0,31.0,34.0,
-29.795168,-59.368536,ARG,,,,,,2.2,7.6,31.0,35.0,35.0,
-29.686767,-59.3768,ARG,,,,,,2.6,,3.0,17.0,81.0,
-29.686767,-59.3768,ARG,,,,,,4.0,,5.0,18.0,76.0,
-29.686767,-59.3768,ARG,,,,,,1.9,,6.0,18.0,76.0,
-29.686767,-59.3768,ARG,,,,,,3.6,,15.0,20.0,65.0,
-29.686767,-59.3768,ARG,,,,,,1.5,,14.0,26.0,61.0,
-29.373897,-59.349004,ARG,,,,,,11.8,5.3,12.0,19.0,69.0,
-29.373897,-59.349004,ARG,,,,,,9.4,6.3,12.0,23.0,66.0,
-29.373897,-59.349004,ARG,,,,,,9.1,6.0,11.0,23.0,66.0,
-29.373897,-59.349004,ARG,,,,,,1.6,8.0,14.0,18.0,68.0,
-29.373897,-59.349004,ARG,,,,,,1.2,8.2,23.0,19.0,59.0,
-30.21715,-59.405376,ARG,,,,,,24.0,5.3,9.0,32.0,59.0,
-30.21715,-59.405376,ARG,,,,,,7.8,5.5,12.0,28.0,60.0,
-30.21715,-59.405376,ARG,,,,,,5.3,6.2,24.0,28.0,48.0,
-30.21715,-59.405376,ARG,,,,,,3.4,7.5,21.0,33.0,46.0,
-30.21715,-59.405376,ARG,,,,,,1.8,8.1,28.0,36.0,37.0,
-30.21715,-59.405376,ARG,,,,,,1.7,8.3,26.0,35.0,39.0,
